codigo,titulo,autor,descricao,preco,link_livro,link_pdf,link_epub,tem_versao_imprimivel
pthos,Preservando el honor del matrimonio: guía bíblica de los puritanos,Joel Beeke,"Preservando el Honor del Matrimonio
 explora el mandato bíblico para el matrimonio, “Someteos unos a otros en el temor de Dios” (Efesios 5:21). Se necesita en nuestros días cuando, en muchos casos, la sumisión en el matrimonio se ha vuelto opresiva o irrelevante.
 
Pero honrar a nuestro cónyuge es honrar al Dios del matrimonio y al pacto del matrimonio. Cumplir con los roles que Dios nos ha asignado es una cuestión de fidelidad a Dios. Dos principios subyacen en la sumisión mutua: Cristo y su Iglesia, y el pacto matrimonial. El amor de Cristo por su Iglesia y el seguimiento gozoso de la Iglesia a Cristo son los cimientos de la sumisión bíblica. La sumisión honra a Cristo cuando la vemos como una parte vital del compromiso del pacto. Este folleto es importante para quienes están casados y quienes se preparan para el matrimonio.",0.82,https://www.chapellibrary.org/book/pthos/,https://www.chapellibrary.org/api/books/download?code=pthos&format=pdf,https://www.chapellibrary.org/api/books/download?code=pthos&format=epub,SIM
cfbas,Un catecismo para niños y niñas,Erroll Hulse,"A lo largo de los siglos, la iglesia cristiana ha valorado el catecismo como una herramienta importante para la formación en la doctrina básica. Esta variación del catecismo bautista ha sido cuidadosamente actualizada para los niños de hoy.",0.61,https://www.chapellibrary.org/book/cfbas/,https://www.chapellibrary.org/api/books/download?code=cfbas&format=pdf,https://www.chapellibrary.org/api/books/download?code=cfbas&format=epub,SIM
authfgs,Autoridad ,Autor Desconhecido,"Este número del Portavoz de la Gracia, presenta el tema de la Autoridad. David Martyn Lloyd-Jones anuncia que nuestro mundo la necesita desesperadamente. Stephen Charnock examina las Escrituras para mostrar la absoluta autoridad de Dios y Jeff Pollard declara que la autoridad de Dios es revelada en la infalible Palabra inspirada por el Espíritu. En su segundo artículo, el Dr. Lloyd-Jones aborda el tema de la autoridad de Cristo manifestada en su glorioso señorío. Benjamin Warfield describe cómo Jesús designó a sus apóstoles, quienes vivieron y ministraron con Él, para escribir los Evangelios y los demás escritos del Nuevo Testamento. El Señor quería que su Evangelio, llamando a la salvación, se extendiera por todo el mundo. Jean-Marc Berthoud nos enseña acerca de la importancia de la autoridad de Cristo en las iglesias locales. Ahora, ¿tienen los pastores, los ancianos y los ministros, autoridad real en las iglesias de Cristo? Arthur W. Pink afirma y explica, claramente, la necesidad de tal autoridad. De acuerdo con esto, los ancianos tienen la responsabilidad de predicar la Palabra autoritativa de Dios, al pueblo comprado con la sangre de Cristo, poniendo siempre ante ellos, la belleza y la gloria de su crucifixión y resurrección. Los padres también tienen autoridad, y Richard Baxter les muestra cómo usarla para la gloria de Dios y el bien de sus familias. ¿Y el gobierno civil? James Renihan nos muestra, a partir de las Escrituras y la Confesión de Fe de 1689, que los magistrados son siervos autorizados de Dios. Finalmente, C. H. Spurgeon nos bendice con ¡una conmovedora declaración de la autoridad de Cristo para salvar a los pecadores! Nuestras familias, iglesias y magistrados necesitan, desesperadamente, la autoridad de Dios para ordenar nuestro desordenado mundo. ¡Que podamos someternos a la autoridad de Dios en todas sus manifestaciones! Y que sea para la gloria eterna del Padre, del Hijo y del Espíritu.",1.92,https://www.chapellibrary.org/book/authfgs/,https://www.chapellibrary.org/api/books/download?code=authfgs&format=pdf,https://www.chapellibrary.org/api/books/download?code=authfgs&format=epub,SIM
wewns,Lo que cada mujer necesita,Rebecca H.,"Las mujeres, hoy como nunca antes, están buscando la realización y el propósito en la vida. Los roles y funciones tradicionales están siendo cuestionados. Se están dando muchas respuestas. ¿Dónde puede una mujer encontrar el verdadero valor, la realización y felicidad en la vida?",0.14,https://www.chapellibrary.org/book/wewns/,https://www.chapellibrary.org/api/books/download?code=wewns&format=pdf,,SIM
bufogos,El temor de Dios,Juan Bunyan,"El temor de Dios. ¿Qué es? ¿Es una parte central de la vida cristiana? El bautista puritano John Bunyan creía que el temor de Dios es crucial. El temor de Dios se manifiesta en la fe, el arrepentimiento y la vida piadosa. Es un fruto primario de la regeneración. La falta del temor de Dios es una señal importante de estar lejos de Dios.",0.00,https://www.chapellibrary.org/book/bufogos/,https://www.chapellibrary.org/api/books/download?code=bufogos&format=pdf,,NÃO
bvoss,La visión bíblica de la autoestima,Jay Adams,"En 
La visión bíblica de la autoestima
, Jay Adams responde a la influencia de la “psicología cristiana” dentro de los círculos evangélicos actuales. Independientemente de sus creencias religiosas, muchas personas parecen estar luchando contra lo que perciben como un enemigo compartido: la baja autoestima. ¡Pero nuestra búsqueda de respuestas nos ha llevado demasiado lejos en la dirección equivocada, lejos de nuestra verdadera posición en Cristo y hacia un peligroso énfasis en nosotros mismos! Adams examina los fundamentos bíblicos con una exposición clara y precisa de las Escrituras relevantes, y ofrece a la iglesia y a cada creyente una visión verdaderamente bíblica.",0.95,https://www.chapellibrary.org/book/bvoss/,https://www.chapellibrary.org/api/books/download?code=bvoss&format=pdf,https://www.chapellibrary.org/api/books/download?code=bvoss&format=epub,SIM
hthrs,Como sanar las divisiones en lugar de profundizarlas,James Durham,"Cómo sanar las divisiones en lugar de profundizarlas
 aborda un problema triste pero común en la iglesia de hoy. James Durham lo llama una “plaga terrible” y una “trampa espantosa”. Suplica a las iglesias y a los pastores que asuman la responsabilidad de trabajar por la sanación y la unidad, en arrepentimiento quebrantado y humildad ante Dios. Esto debe hacerse con sensibilidad y respeto por la parte en desacuerdo, y apelando a Dios por la paz.",0.43,https://www.chapellibrary.org/book/hthrs/,https://www.chapellibrary.org/api/books/download?code=hthrs&format=pdf,https://www.chapellibrary.org/api/books/download?code=hthrs&format=epub,SIM
tclts,"Amor del verdadero cristiano al Cristo invisible, El",Thomas Vincent,"El amor del verdadero cristiano
 al Cristo invisible es una exhortación conmovedora a vivir una vida de amor ferviente por nuestro Salvador, impulsada por la maravilla de su amor por nosotros. Una de las primeras ediciones dice acerca de este libro: “En todas partes se respira el espíritu mismo del evangelio y, mientras revela la naturaleza del amor sincero al Señor Jesús, señala al creyente hacia esos cielos donde se sienta el Salvador, ‘a quien amáis sin haberle visto, en quien creyendo, aunque ahora no lo veáis, os alegráis con gozo inefable y glorioso’ (1 Pedro 1:8)”. El autor exalta las bellezas de Cristo y expone el deber y el privilegio del creyente de amar a tal Salvador. Apoyará al buscador a venir a Cristo y renovará el amor genuino del cristiano por Cristo.",4.50,https://www.chapellibrary.org/book/tclts/,https://www.chapellibrary.org/api/books/download?code=tclts&format=pdf,https://www.chapellibrary.org/api/books/download?code=tclts&format=epub,SIM
gbscfgs,La Escritura inspirada por Dios,Autor Desconhecido,"Presentamos este Portavoz de la Gracia: 
La Escritura inspirada por Dios
. Arthur W. Pink introduce este tema vital con pensamientos sobre la Roca inexpugnable de la Escritura y su inspiración divina. A continuación, Louis Gaussen nos ayuda a comprender qué significa, realmente, “inspiración”. En una época en que se considera que poetas y músicos ofrecen interpretaciones “inspiradas”, necesitamos una comprensión clara de esta misteriosa obra de Dios. ¿Qué es entonces, la inspiración 
verbal
? David Martyn Lloyd-Jones explica esta importante doctrina que muchos cristianos profesantes han abandonado. Seguidamente, Thomas Boston ofrece una descripción concisa del contenido del canon de las Escrituras y nos explica qué relación guardan con él, los Apócrifos. Charles Hodge profundiza en la infalibilidad y autoridad de las Palabras de Dios, mientras que Benjamin B. Warfield revela que Jesús creía y enseñaba que las Escrituras eran inspiradas por Dios y autoritativas. Y luego, una pregunta: ¿Quién tiene la autoridad última —una organización religiosa o la Escritura—? Wilhelmus à Brakel responde a esta pregunta, a la vez que enumera las características divinas que demuestran la autoridad de la Biblia. Octavius Winslow está de acuerdo en que la Creación revela la existencia de Dios, pero sólo la Biblia dice a los pecadores culpables cómo Dios salva mediante la persona y la obra de Jesucristo. En un segundo artículo, Thomas Boston reconoce que la Escritura no siempre es fácil de entender, pero todo lo que los pecadores necesitan saber para la salvación de sus almas eternas 
es
 claro. Aunque la Biblia da abundante evidencia de su origen divino, ¿por qué alguien cree que es, realmente, la Palabra de Dios? John Murray responde: “El testimonio del Espíritu Santo en el corazón humano”. Finalmente, Charles Spurgeon reafirma que, en la Escritura, Dios habla y, por esa misma razón, debemos prestar nuestra más ferviente atención a cada una de sus palabras.",1.78,https://www.chapellibrary.org/book/gbscfgs/,https://www.chapellibrary.org/api/books/download?code=gbscfgs&format=pdf,https://www.chapellibrary.org/api/books/download?code=gbscfgs&format=epub,SIM
cojes,"Armario de joyas, Un",Thomas Brooks,¿Qué no puede hacer un hipócrita? Thomas Brooks explora este enfoque de la seguridad cristiana en trece secciones.,1.37,https://www.chapellibrary.org/book/cojes/,https://www.chapellibrary.org/api/books/download?code=cojes&format=pdf,https://www.chapellibrary.org/api/books/download?code=cojes&format=epub,SIM
wdims,"¿Qué significa predicar a Cristo?",Rob Ventura,"Predicar a Cristo
 investiga la práctica bíblica de anunciar el evangelio de Jesucristo. Los autores luego enfocan la amonestación y enseñanza como medios para cumplir esta actividad ordenada por Dios.",1.23,https://www.chapellibrary.org/book/wdims/,https://www.chapellibrary.org/api/books/download?code=wdims&format=pdf,https://www.chapellibrary.org/api/books/download?code=wdims&format=epub,SIM
htsps,Tener al Espíritu,J. C. Ryle,"Tener al Espíritu muestra la absoluta necesidad de la presencia del Espíritu en la vida del creyente. Si no tienes el Espíritu, no tienes parte en Cristo, ni santidad de corazón, ni derecho a ser considerado cristiano. Los creyentes en Cristo son aquellos que tienen el Espíritu y manifestarán diez marcas claras en sus vidas.",1.04,https://www.chapellibrary.org/book/htsps/,https://www.chapellibrary.org/api/books/download?code=htsps&format=pdf,https://www.chapellibrary.org/api/books/download?code=htsps&format=epub,SIM
castfgs,Iglesia y Estado,Autor Desconhecido,"Presentamos este número del Portavoz de la Gracia: 
Iglesia y Estado
. No responderá a todas tus preguntas; no es su intención. De hecho, es posible que después de leerlo te surjan más preguntas. Nuestro propósito es provocarte a pensar, seria y bíblicamente, sobre este tema de nuestra actualidad. Escucharás a luteranos, presbiterianos y bautistas particulares (Reformados) —todos ellos luchando por responder a las preguntas sobre la Iglesia y el Estado, a partir de la Palabra de Dios, a menudo, llegando a conclusiones diferentes—. Comenzamos con el Capítulo 24 de la Segunda Confesión Bautista de Fe de Londres de 1677/89: “De las autoridades civiles”. Jean-Marc Berthoud explica dos tipos de poder: La autoridad civil y la Iglesia. Juan Calvino declara que Dios ha ordenado autoridades civiles para el bien de la humanidad. El querido amigo de Calvino, Pierre Viret, analiza las tres principales formas de gobierno: Monarquía, aristocracia y democracia —¿cuál es la mejor?—. A continuación, R. C. Sproul explica que la esencia del gobierno civil es la fuerza. ¿Es absoluta la autoridad del gobierno? H. Rondel Rumburg sostiene que se trata de un poder delegado, no absoluto. También analiza la Teoría del Contrato Social. Christopher Goodman, contemporáneo de Calvino y Knox, examina la verdadera obediencia ante la opresión civil o religiosa. La importante doctrina de los magistrados menores ha sido olvidada tanto por los creyentes modernos como por los incrédulos; pero Matthew Trewhella nos enseña su importancia bíblica. Edificando sobre la base de esa doctrina que los reformadores y puritanos sostenían, tenemos ejemplos extraordinarios de ella en La Confesión de Magdeburgo, John Knox e Isaac Backus —¡luteranos, un reformador presbiteriano y un bautista!—. Sus artículos muestran, claramente, la importancia bíblica y ordenada por Dios de esa doctrina. Finalmente, Samuel Davies nos habla del Rey más grande —Jesucristo— y nos lleva de la mano para mostrarnos las glorias del Reino de Jesús. Jesús gobierna sobre todos los reyes y reinos de los hombres. Sólo Él es Rey de reyes y Señor de señores.",1.78,https://www.chapellibrary.org/book/castfgs/,https://www.chapellibrary.org/api/books/download?code=castfgs&format=pdf,https://www.chapellibrary.org/api/books/download?code=castfgs&format=epub,SIM
